beta,sweep,M,absM,M2,E,E2,acceptedFlips,attemptedClusters,acceptedClusters,fixedPairCorr,corr_r1,corr_r2,corr_r3,corr_r4,corr_r5,corr_r6,corr_r7,corr_r8,corr_r9,corr_r10,corr_r50,corr_r75,corr_r100,corr_r125,corr_r150,corr_r175,corr_r200,corr_r225,corr_r250
0.84,113,-0.997264,0.997264,0.994535,-1.98947,3.958,0,635,318,1,0.994736,0.994528,0.994536,0.994536,0.994536,0.994528,0.994544,0.994536,0.994544,0.994536,0.994536,0.994536,0.994528,0.994528,0.994536,0.994552,0.994536,0.994536,0.99456
0.84,114,-0.997176,0.997176,0.99436,-1.9892,3.95692,0,640,324,1,0.9946,0.994352,0.994352,0.99436,0.99436,0.994352,0.994376,0.99436,0.99436,0.99436,0.99436,0.99436,0.99436,0.994376,0.994352,0.994352,0.99436,0.994368,0.994368
0.84,115,0.997216,0.997216,0.99444,-1.98925,3.95711,0,680,342,1,0.994624,0.994448,0.994432,0.994448,0.994456,0.99444,0.994448,0.994432,0.99444,0.99444,0.994432,0.994448,0.994432,0.99444,0.99444,0.994432,0.994448,0.99444,0.994432
0.84,116,0.997408,0.997408,0.994823,-1.99008,3.96042,0,669,331,1,0.99504,0.994824,0.994824,0.994832,0.994816,0.994816,0.994816,0.994824,0.994816,0.994824,0.994832,0.994832,0.994832,0.994816,0.994816,0.994816,0.994832,0.994816,0.994816
0.84,117,0.997176,0.997176,0.99436,-1.98934,3.95749,0,639,332,1,0.994672,0.994384,0.994352,0.994352,0.994352,0.99436,0.994352,0.994368,0.99436,0.994352,0.994368,0.994376,0.994352,0.99436,0.99436,0.99436,0.99436,0.994352,0.994352
0.84,118,-0.997136,0.997136,0.99428,-1.98899,3.95609,0,658,326,1,0.994496,0.99428,0.994272,0.994288,0.99428,0.994288,0.994272,0.994288,0.994288,0.994296,0.994272,0.994272,0.994272,0.99428,0.99428,0.994272,0.99428,0.99428,0.994272
0.84,119,0.997136,0.997136,0.99428,-1.98899,3.95609,0,646,322,1,0.994496,0.99428,0.99428,0.99428,0.994272,0.99428,0.99428,0.994288,0.994288,0.994272,0.99428,0.994272,0.994296,0.994288,0.99428,0.994272,0.994288,0.994272,0.994272
0.84,120,0.997256,0.997256,0.99452,-1.9895,3.95813,0,663,339,1,0.994752,0.99452,0.994528,0.99452,0.994512,0.994512,0.994528,0.994512,0.994512,0.99452,0.99452,0.994544,0.99452,0.994512,0.994512,0.99452,0.994512,0.99452,0.994512
0.84,121,0.997128,0.997128,0.994264,-1.98894,3.9559,0,651,309,1,0.994472,0.994256,0.994264,0.994264,0.994264,0.994256,0.994264,0.994272,0.994264,0.994264,0.994264,0.994264,0.994272,0.994264,0.994272,0.994264,0.994272,0.994264,0.994256
0.84,122,-0.997272,0.997272,0.994551,-1.98963,3.95864,0,658,338,1,0.994816,0.994552,0.99456,0.994544,0.994544,0.994544,0.99456,0.994544,0.994544,0.994544,0.99456,0.994552,0.994544,0.994552,0.994544,0.994544,0.994552,0.994544,0.994544
0.84,123,0.997304,0.997304,0.994615,-1.98958,3.95844,0,631,326,1,0.994792,0.994616,0.994616,0.994608,0.994608,0.994608,0.994624,0.994608,0.994616,0.994616,0.994608,0.994608,0.994608,0.994608,0.994608,0.994624,0.994616,0.994608,0.994608
0.84,124,-0.997056,0.997056,0.994121,-1.98861,3.95456,0,662,308,1,0.994304,0.99412,0.99412,0.994112,0.994128,0.994128,0.994128,0.99412,0.994128,0.994136,0.994112,0.994112,0.994128,0.994112,0.994128,0.994128,0.994128,0.994112,0.994112
0.84,125,-0.997296,0.997296,0.994599,-1.98962,3.95857,0,684,336,1,0.994808,0.9946,0.994608,0.9946,0.994608,0.9946,0.9946,0.9946,0.9946,0.994592,0.994592,0.9946,0.994616,0.994592,0.994608,0.994632,0.994592,0.994608,0.994592
0.84,126,0.997432,0.997432,0.994871,-1.99014,3.96067,0,624,315,1,0.995072,0.994872,0.994864,0.994864,0.99488,0.994872,0.994864,0.994864,0.994864,0.994864,0.994864,0.994872,0.994864,0.994872,0.99488,0.994872,0.994864,0.994872,0.994864
0.84,127,-0.997224,0.997224,0.994456,-1.98933,3.95743,0,638,314,1,0.994664,0.994472,0.994456,0.994448,0.994464,0.994456,0.994456,0.994448,0.994464,0.994448,0.994456,0.994464,0.994472,0.994456,0.994448,0.994456,0.994456,0.994448,0.994448
0.84,128,0.997192,0.997192,0.994392,-1.98931,3.95736,0,629,296,1,0.994656,0.994432,0.9944,0.994384,0.994392,0.994384,0.994392,0.994392,0.994384,0.994384,0.994392,0.994392,0.994384,0.994384,0.994384,0.994408,0.994392,0.9944,0.994384
0.84,129,0.997448,0.997448,0.994903,-1.99029,3.96125,0,621,292,1,0.995144,0.994936,0.99492,0.994896,0.994904,0.994896,0.994896,0.994912,0.994912,0.994904,0.994896,0.994896,0.994896,0.994896,0.994904,0.994904,0.994904,0.994912,0.994912
0.84,130,-0.997288,0.997288,0.994583,-1.98957,3.95838,0,593,293,1,0.994784,0.9946,0.994576,0.994576,0.994592,0.994576,0.994584,0.9946,0.994584,0.994576,0.994576,0.994576,0.994576,0.994584,0.994592,0.994576,0.994576,0.994576,0.994576
0.84,131,0.997312,0.997312,0.994631,-1.9897,3.95889,0,657,318,1,0.994848,0.99464,0.994632,0.994624,0.994632,0.994624,0.994632,0.994624,0.994632,0.994624,0.994624,0.994632,0.99464,0.994624,0.994632,0.994624,0.994624,0.994624,0.994624
0.84,132,-0.997064,0.997064,0.994137,-1.98883,3.95545,0,630,308,1,0.994416,0.994144,0.994136,0.994128,0.994128,0.994128,0.994128,0.994128,0.994136,0.994128,0.994128,0.994128,0.994136,0.994136,0.994128,0.994128,0.994136,0.994144,0.994128
0.84,133,-0.997288,0.997288,0.994583,-1.98944,3.95787,0,653,314,1,0.99472,0.994576,0.994584,0.994584,0.994584,0.994584,0.994584,0.994584,0.994584,0.994576,0.994576,0.994584,0.994584,0.994576,0.994584,0.994592,0.994584,0.994576,0.994576
0.84,134,0.996936,0.996936,0.993881,-1.98822,3.95303,0,704,374,1,0.994112,0.993896,0.993888,0.99388,0.99388,0.993872,0.99388,0.99388,0.99388,0.993888,0.99388,0.993888,0.993888,0.993896,0.993872,0.993888,0.993872,0.993888,0.993872
0.84,135,0.997112,0.997112,0.994232,-1.9889,3.95571,0,690,367,1,0.994448,0.994232,0.99424,0.994256,0.99424,0.994232,0.994224,0.994232,0.99424,0.994224,0.994224,0.994232,0.994232,0.99424,0.994232,0.994232,0.99424,0.994232,0.99424
0.84,136,0.99712,0.99712,0.994248,-1.9889,3.95571,0,682,337,1,0.994448,0.99424,0.994248,0.994248,0.994248,0.99424,0.994248,0.994256,0.994248,0.994248,0.994248,0.99424,0.99424,0.994264,0.99424,0.99424,0.994256,0.994248,0.99424
0.84,137,0.997136,0.997136,0.99428,-1.98904,3.95628,0,658,329,1,0.99452,0.994288,0.994288,0.994272,0.994272,0.99428,0.99428,0.994296,0.994272,0.994272,0.994288,0.99428,0.994272,0.994288,0.994272,0.99428,0.994288,0.994272,0.994272
0.84,138,0.997296,0.997296,0.994599,-1.98954,3.95825,0,660,339,1,0.994768,0.994592,0.9946,0.9946,0.994592,0.994608,0.994592,0.9946,0.9946,0.994592,0.994608,0.994608,0.994608,0.994592,0.994592,0.994592,0.9946,0.994592,0.994608
0.84,139,0.99708,0.99708,0.994169,-1.98891,3.95577,0,672,337,1,0.994456,0.994176,0.994168,0.99416,0.994168,0.994184,0.99416,0.99416,0.99416,0.994168,0.994176,0.994176,0.994176,0.994176,0.99416,0.994168,0.994168,0.99416,0.994176
0.84,140,-0.99716,0.99716,0.994328,-1.98914,3.95666,0,655,315,1,0.994568,0.994336,0.99432,0.99432,0.99432,0.994328,0.99432,0.99432,0.99432,0.994328,0.994328,0.99432,0.994336,0.994344,0.99432,0.994328,0.994352,0.994328,0.99432
0.84,141,-0.997296,0.997296,0.994599,-1.98973,3.95902,0,665,301,1,0.994864,0.994616,0.994592,0.994592,0.994592,0.994608,0.9946,0.9946,0.9946,0.994592,0.994608,0.994592,0.994608,0.994608,0.994592,0.994592,0.994624,0.994616,0.994592
0.84,142,0.997168,0.997168,0.994344,-1.98917,3.95679,0,630,315,1,0.994584,0.994352,0.994336,0.994352,0.994336,0.994336,0.994344,0.994336,0.994344,0.994336,0.994352,0.994336,0.994344,0.99436,0.994344,0.99436,0.994352,0.99436,0.994336
0.84,143,0.997232,0.997232,0.994472,-1.98939,3.95768,0,620,316,1,0.994696,0.99448,0.994464,0.994464,0.99448,0.994464,0.994472,0.994464,0.994464,0.994464,0.994464,0.994472,0.994464,0.994472,0.994472,0.99448,0.994472,0.99448,0.994464
0.84,144,-0.997144,0.997144,0.994296,-1.98896,3.95596,0,681,353,1,0.99448,0.994304,0.994296,0.994304,0.99432,0.994296,0.99432,0.994296,0.994296,0.994288,0.994296,0.994296,0.994296,0.994296,0.994288,0.994304,0.994304,0.994312,0.994304
0.84,145,-0.996736,0.996736,0.993483,-1.98739,3.94973,0,720,363,1,0.993696,0.99348,0.99348,0.993496,0.993496,0.993472,0.993496,0.993488,0.99348,0.993496,0.993488,0.99348,0.993496,0.99348,0.993496,0.993472,0.993488,0.993488,0.993472
0.84,146,0.996832,0.996832,0.993674,-1.98776,3.95119,0,710,365,1,0.99388,0.993696,0.99368,0.993672,0.993664,0.993672,0.99368,0.993672,0.993664,0.993688,0.99368,0.993672,0.99368,0.99368,0.99368,0.993664,0.993688,0.993688,0.993664
0.84,147,0.996864,0.996864,0.993738,-1.98789,3.9517,0,726,366,1,0.993944,0.993752,0.993752,0.99376,0.993728,0.993752,0.993736,0.993728,0.993728,0.993728,0.993736,0.993736,0.993744,0.993736,0.993744,0.993728,0.993728,0.99376,0.993744
0.84,148,0.996624,0.996624,0.993259,-1.98702,3.94826,0,728,348,1,0.993512,0.993256,0.993256,0.993264,0.993256,0.993256,0.993264,0.993256,0.993248,0.993248,0.99328,0.993248,0.993288,0.993288,0.993248,0.993256,0.993256,0.993288,0.993248
0.84,149,0.996928,0.996928,0.993865,-1.98822,3.95303,0,724,347,1,0.994112,0.993872,0.993864,0.993856,0.993864,0.993856,0.993856,0.993872,0.993864,0.993856,0.993872,0.993864,0.993872,0.993864,0.993872,0.993864,0.993872,0.993864,0.993856
0.84,150,-0.996848,0.996848,0.993706,-1.98795,3.95195,0,717,374,1,0.993976,0.993704,0.993712,0.993712,0.993728,0.993696,0.993704,0.993712,0.99372,0.993712,0.993712,0.993704,0.993712,0.993696,0.99372,0.993704,0.993728,0.99372,0.993696
0.84,151,0.997136,0.997136,0.99428,-1.98906,3.95634,0,711,355,1,0.994528,0.994272,0.99428,0.99428,0.994288,0.99428,0.994272,0.994272,0.994288,0.994296,0.994288,0.99428,0.994288,0.99428,0.994288,0.994304,0.994288,0.994272,0.994272
0.84,152,-0.996904,0.996904,0.993818,-1.98808,3.95246,0,642,326,1,0.99404,0.993816,0.993808,0.99384,0.993824,0.993808,0.993824,0.993808,0.993824,0.993832,0.993816,0.993808,0.993832,0.993808,0.993816,0.993808,0.993808,0.993808,0.993808
0.84,153,0.99696,0.99696,0.993929,-1.98834,3.95348,0,700,344,1,0.994168,0.993952,0.993936,0.993944,0.993936,0.993936,0.993928,0.993936,0.99392,0.993928,0.99392,0.99392,0.993936,0.993936,0.99392,0.99392,0.993928,0.99392,0.99392
0.84,154,-0.997032,0.997032,0.994073,-1.98874,3.95507,0,678,360,1,0.994368,0.994096,0.994064,0.994072,0.994072,0.99408,0.994072,0.99408,0.994064,0.994064,0.99408,0.994064,0.99408,0.994064,0.994064,0.994064,0.994064,0.994072,0.99408
0.84,155,0.997048,0.997048,0.994105,-1.98864,3.95469,0,679,344,1,0.99432,0.994096,0.994096,0.994096,0.994112,0.99412,0.994104,0.994104,0.994112,0.994112,0.99412,0.994112,0.994112,0.994112,0.994096,0.994104,0.994112,0.994096,0.994112
0.84,156,0.99736,0.99736,0.994727,-1.98979,3.95927,0,679,374,1,0.994896,0.99472,0.99472,0.994728,0.994728,0.994728,0.99472,0.99472,0.99472,0.994728,0.99472,0.994728,0.99472,0.994728,0.994736,0.99472,0.994736,0.99472,0.99472
0.84,157,0.997352,0.997352,0.994711,-1.98978,3.95921,0,641,319,1,0.994888,0.994704,0.994704,0.994712,0.994704,0.994712,0.994728,0.994704,0.994712,0.994704,0.99472,0.99472,0.994712,0.99472,0.994704,0.99472,0.99472,0.994712,0.994704
0.84,158,0.997536,0.997536,0.995078,-1.99034,3.96144,0,647,305,1,0.995168,0.995088,0.99508,0.995072,0.995072,0.99508,0.995072,0.99508,0.995096,0.995072,0.99508,0.995072,0.99508,0.99508,0.995072,0.995096,0.99508,0.995088,0.995088
0.84,159,0.997096,0.997096,0.9942,-1.98874,3.95507,0,615,307,1,0.994368,0.994224,0.994216,0.9942,0.994192,0.994192,0.994192,0.994208,0.994192,0.9942,0.9942,0.994192,0.994192,0.9942,0.9942,0.9942,0.9942,0.994208,0.994208
0.84,160,-0.997288,0.997288,0.994583,-1.9896,3.95851,0,634,337,1,0.9948,0.994592,0.994576,0.994576,0.994584,0.994592,0.994576,0.9946,0.994576,0.994584,0.994576,0.994576,0.994576,0.994576,0.994584,0.994584,0.994592,0.994584,0.994592
0.84,161,-0.997448,0.997448,0.994903,-1.99021,3.96093,0,627,315,1,0.995104,0.99492,0.994904,0.994912,0.994896,0.994904,0.994896,0.994912,0.994896,0.994896,0.994896,0.994896,0.994912,0.994896,0.994912,0.994896,0.994896,0.994896,0.994896
0.84,162,-0.997488,0.997488,0.994982,-1.99043,3.96182,0,634,325,1,0.995216,0.994992,0.994976,0.994984,0.994984,0.994984,0.994976,0.994992,0.994984,0.994976,0.994976,0.994976,0.994984,0.994984,0.994976,0.994984,0.994992,0.994984,0.994992
0.84,163,0.997248,0.997248,0.994504,-1.98952,3.95819,0,623,301,1,0.99476,0.994512,0.994504,0.994504,0.994504,0.994504,0.994504,0.994512,0.994512,0.994504,0.994496,0.994496,0.994504,0.994496,0.994512,0.994512,0.99452,0.994504,0.994512
0.84,164,0.997272,0.997272,0.994551,-1.98968,3.95883,0,663,310,1,0.99484,0.99456,0.994552,0.994552,0.994552,0.994568,0.994552,0.99456,0.994552,0.994544,0.994552,0.994544,0.99456,0.994552,0.99456,0.994544,0.994552,0.994552,0.994544
0.84,165,0.9972,0.9972,0.994408,-1.98938,3.95762,0,616,310,1,0.994688,0.9944,0.994408,0.994408,0.994416,0.994416,0.9944,0.994408,0.994416,0.9944,0.994424,0.9944,0.994424,0.994416,0.9944,0.9944,0.9944,0.9944,0.994416
0.84,166,0.997344,0.997344,0.994695,-1.98981,3.95934,0,654,340,1,0.994904,0.994696,0.994696,0.994696,0.994696,0.994704,0.994696,0.994712,0.994704,0.994688,0.994696,0.994688,0.994696,0.994696,0.994688,0.994688,0.994688,0.994696,0.994704
0.84,167,-0.997264,0.997264,0.994535,-1.98947,3.958,0,630,309,1,0.994736,0.99456,0.994528,0.994528,0.994528,0.994536,0.994536,0.994544,0.994544,0.994536,0.994552,0.994528,0.994536,0.994528,0.994536,0.994536,0.994536,0.994544,0.994528
0.84,168,-0.997288,0.997288,0.994583,-1.98952,3.95819,0,639,321,1,0.99476,0.994592,0.994592,0.994576,0.994576,0.994576,0.994584,0.994576,0.9946,0.994576,0.994576,0.994584,0.994584,0.994592,0.994584,0.994584,0.994576,0.994592,0.994576
0.84,169,-0.997088,0.997088,0.994184,-1.98899,3.95609,0,647,339,1,0.994496,0.9942,0.994192,0.994176,0.994176,0.994184,0.994176,0.994184,0.9942,0.994184,0.994208,0.994184,0.994184,0.994184,0.994192,0.994192,0.994176,0.994184,0.994192
0.84,170,0.997176,0.997176,0.99436,-1.98923,3.95704,0,647,314,1,0.994616,0.994368,0.99436,0.994352,0.994352,0.99436,0.994352,0.99436,0.994352,0.99436,0.99436,0.99436,0.994352,0.994352,0.994368,0.994368,0.994352,0.994368,0.994352
0.84,171,-0.997312,0.997312,0.994631,-1.98965,3.9587,0,652,347,1,0.994824,0.994632,0.994632,0.99464,0.994624,0.994624,0.994632,0.994624,0.994632,0.994624,0.994632,0.994624,0.994624,0.994624,0.994632,0.99464,0.994624,0.994624,0.994624
0.84,172,-0.997184,0.997184,0.994376,-1.9891,3.95653,0,638,335,1,0.994552,0.994384,0.994376,0.994392,0.994368,0.994376,0.994376,0.994376,0.994376,0.994376,0.994392,0.994368,0.994384,0.994368,0.994384,0.9944,0.994384,0.994368,0.994368
0.84,173,-0.997288,0.997288,0.994583,-1.98954,3.95825,0,650,323,1,0.994768,0.994608,0.994576,0.994592,0.994576,0.994576,0.994576,0.994592,0.9946,0.994576,0.994592,0.994576,0.994608,0.994576,0.994576,0.994592,0.994576,0.994576,0.994576
0.84,174,0.997224,0.997224,0.994456,-1.98931,3.95736,0,652,332,1,0.994656,0.994472,0.994448,0.994456,0.994456,0.994448,0.994456,0.994448,0.994472,0.994448,0.994448,0.994464,0.994464,0.994456,0.994448,0.994456,0.994464,0.994448,0.994448
0.84,175,0.997224,0.997224,0.994456,-1.98926,3.95717,0,653,333,1,0.994632,0.994456,0.994448,0.994456,0.994456,0.994464,0.994456,0.994456,0.994456,0.994456,0.994456,0.994456,0.994456,0.994456,0.994448,0.994448,0.994464,0.994448,0.99448
0.84,176,-0.997192,0.997192,0.994392,-1.98922,3.95698,0,657,338,1,0.994608,0.994408,0.994384,0.994384,0.994384,0.994392,0.994384,0.994384,0.994392,0.994384,0.994384,0.9944,0.994392,0.994384,0.9944,0.9944,0.994384,0.994384,0.9944
0.84,177,-0.997112,0.997112,0.994232,-1.98893,3.95583,0,695,347,1,0.994464,0.994248,0.994232,0.99424,0.99424,0.994232,0.994224,0.99424,0.994232,0.994232,0.994232,0.994232,0.994224,0.994232,0.99424,0.994248,0.994232,0.994232,0.994224
0.84,178,-0.996816,0.996816,0.993642,-1.98779,3.95132,0,695,342,1,0.993896,0.99364,0.99364,0.993648,0.993632,0.99364,0.99364,0.99364,0.993648,0.993656,0.99364,0.993632,0.99364,0.993632,0.993648,0.993672,0.993632,0.993648,0.993632
0.84,179,0.996912,0.996912,0.993834,-1.98821,3.95297,0,713,349,1,0.994104,0.993832,0.993824,0.99384,0.99384,0.993832,0.993832,0.993824,0.993824,0.993848,0.993832,0.993824,0.99384,0.993832,0.993832,0.993832,0.993832,0.993832,0.993824
0.84,180,-0.99724,0.99724,0.994488,-1.98947,3.958,0,663,351,1,0.994736,0.99448,0.99448,0.994488,0.994496,0.99448,0.99448,0.99448,0.994488,0.994496,0.99448,0.994488,0.994488,0.99448,0.994488,0.994496,0.994496,0.994488,0.99448
0.84,181,-0.997,0.997,0.994009,-1.98851,3.95418,0,666,336,1,0.994256,0.994,0.994,0.994008,0.994016,0.994008,0.994008,0.994008,0.994008,0.994016,0.994024,0.994,0.994,0.994016,0.994008,0.994016,0.994008,0.994008,0.994
0.84,182,0.997088,0.997088,0.994184,-1.98888,3.95564,0,702,357,1,0.99444,0.994192,0.994176,0.994184,0.994184,0.994176,0.994192,0.994176,0.994176,0.994184,0.994184,0.994184,0.994184,0.9942,0.994176,0.994184,0.994184,0.994176,0.994176
0.84,183,-0.997248,0.997248,0.994504,-1.98926,3.95717,0,670,315,1,0.994632,0.994512,0.994504,0.994504,0.994496,0.994528,0.994496,0.994504,0.994496,0.994496,0.994504,0.994512,0.99452,0.994512,0.994496,0.994504,0.994504,0.994496,0.994496
0.84,184,0.996992,0.996992,0.993993,-1.98837,3.95361,0,668,329,1,0.994184,0.994,0.993992,0.993984,0.993984,0.994008,0.993992,0.993984,0.993984,0.993992,0.994008,0.994008,0.994008,0.993984,0.993984,0.993984,0.993992,0.993984,0.994
0.84,185,-0.996824,0.996824,0.993658,-1.9879,3.95176,0,703,357,1,0.993952,0.993696,0.993648,0.993656,0.993648,0.99368,0.993656,0.993664,0.993648,0.993648,0.993672,0.993664,0.993664,0.993656,0.993648,0.993656,0.993672,0.993664,0.993648
0.84,186,-0.996936,0.996936,0.993881,-1.98822,3.95303,0,711,344,1,0.994112,0.99388,0.993872,0.99388,0.993872,0.993896,0.993872,0.99388,0.993872,0.993872,0.993888,0.993896,0.993872,0.99388,0.99388,0.993896,0.993888,0.993872,0.993872
0.84,187,0.996976,0.996976,0.993961,-1.98837,3.95361,0,683,358,1,0.994184,0.993968,0.99396,0.99396,0.993952,0.99396,0.993952,0.993976,0.993952,0.99396,0.993968,0.993968,0.993952,0.99396,0.993952,0.993968,0.99396,0.99396,0.993952
0.84,188,0.99724,0.99724,0.994488,-1.98926,3.95717,0,684,367,1,0.994632,0.994488,0.994488,0.99448,0.99448,0.994488,0.99448,0.99448,0.99448,0.994496,0.99448,0.99448,0.994488,0.994504,0.994488,0.994504,0.994488,0.994496,0.99448
0.84,189,0.997304,0.997304,0.994615,-1.98966,3.95876,0,642,324,1,0.994832,0.994616,0.994616,0.994608,0.994616,0.994608,0.994608,0.994608,0.994616,0.994616,0.994616,0.994608,0.994616,0.99464,0.994608,0.994632,0.994624,0.994616,0.994608
0.84,190,-0.997176,0.997176,0.99436,-1.98923,3.95704,0,630,334,1,0.994616,0.994376,0.994352,0.994352,0.994352,0.99436,0.994352,0.99436,0.99436,0.994352,0.99436,0.994368,0.994352,0.994376,0.994368,0.994368,0.99436,0.994368,0.994368
0.84,191,0.997336,0.997336,0.994679,-1.98979,3.95927,0,661,326,1,0.994896,0.994672,0.99468,0.994672,0.994672,0.99468,0.994672,0.994688,0.994688,0.994672,0.99468,0.99468,0.994672,0.99468,0.99468,0.994672,0.99468,0.994688,0.994688
0.84,192,0.997368,0.997368,0.994743,-1.9899,3.95972,0,634,329,1,0.994952,0.994752,0.994736,0.994736,0.994736,0.994752,0.994752,0.994744,0.994736,0.994736,0.994744,0.994744,0.994744,0.994744,0.994736,0.994744,0.994736,0.994736,0.994736
0.84,193,-0.997096,0.997096,0.9942,-1.98898,3.95603,0,627,285,1,0.994488,0.994224,0.9942,0.994192,0.9942,0.994208,0.994192,0.994192,0.9942,0.994208,0.994192,0.9942,0.994192,0.9942,0.994224,0.9942,0.994192,0.994192,0.994192
0.84,194,-0.997056,0.997056,0.994121,-1.98874,3.95507,0,691,330,1,0.994368,0.99412,0.994112,0.99412,0.99412,0.994112,0.994112,0.99412,0.994128,0.994112,0.994112,0.994112,0.994128,0.99412,0.994128,0.99412,0.994112,0.994112,0.994112
0.84,195,0.997,0.997,0.994009,-1.98853,3.95424,0,679,323,1,0.994264,0.994016,0.994,0.994016,0.994,0.994008,0.994,0.994008,0.994024,0.994008,0.994,0.994024,0.994008,0.994016,0.994008,0.994,0.994,0.994008,0.994
0.84,196,-0.996888,0.996888,0.993786,-1.98816,3.95278,0,719,349,1,0.99408,0.993832,0.9938,0.9938,0.993784,0.993776,0.993792,0.993792,0.993784,0.993776,0.993776,0.993776,0.993784,0.993784,0.993776,0.993776,0.993776,0.993776,0.993792
0.84,197,0.997048,0.997048,0.994105,-1.98872,3.95501,0,691,352,1,0.99436,0.994104,0.994104,0.99412,0.994096,0.994096,0.994128,0.994104,0.994104,0.994104,0.994104,0.994104,0.994096,0.994104,0.994096,0.994096,0.994096,0.994096,0.994096
0.84,198,-0.996848,0.996848,0.993706,-1.98782,3.95144,0,730,364,1,0.993912,0.99372,0.993704,0.993696,0.993704,0.993704,0.993704,0.99372,0.993704,0.993712,0.99372,0.993736,0.993696,0.993712,0.993712,0.993704,0.993704,0.993696,0.993696
0.84,199,-0.9972,0.9972,0.994408,-1.98912,3.9566,0,686,360,1,0.99456,0.994424,0.994416,0.994408,0.9944,0.9944,0.994424,0.994408,0.994416,0.994424,0.994416,0.994408,0.9944,0.9944,0.9944,0.994408,0.994432,0.9944,0.9944
0.84,200,-0.996992,0.996992,0.993993,-1.98837,3.95361,0,668,335,1,0.994184,0.994,0.993992,0.993984,0.993992,0.994,0.993992,0.994,0.993992,0.994008,0.994,0.994,0.993992,0.993992,0.993992,0.993984,0.994,0.993984,0.994
0.86,1,0.998904,0.998904,0.997809,-1.99578,3.98312,0,258,130,1,0.997888,0.997808,0.997808,0.997808,0.997808,0.997808,0.997808,0.997808,0.997808,0.997808,0.997808,0.997816,0.997808,0.997808,0.997816,0.997808,0.997808,0.997808,0.997808
0.86,2,0.998224,0.998224,0.996451,-1.99317,3.97272,0,415,193,1,0.996584,0.996464,0.996456,0.996456,0.996464,0.996456,0.996448,0.996448,0.996456,0.996448,0.996456,0.996448,0.996448,0.996448,0.996456,0.996448,0.996456,0.996456,0.996448
0.86,3,-0.997944,0.997944,0.995892,-1.99202,3.96813,0,487,235,1,0.996008,0.995912,0.995896,0.995904,0.995888,0.995888,0.995904,0.995888,0.995888,0.995888,0.995896,0.995888,0.995896,0.995896,0.995888,0.995904,0.995896,0.995888,0.995888
0.86,4,-0.997864,0.997864,0.995733,-1.99187,3.96755,0,502,248,1,0.995936,0.995768,0.995744,0.995728,0.995728,0.995728,0.995736,0.995728,0.995728,0.995728,0.995728,0.995728,0.995744,0.995736,0.995728,0.995728,0.995736,0.995728,0.995744
0.86,5,-0.997848,0.997848,0.995701,-1.99179,3.96724,0,539,272,1,0.995896,0.995744,0.995704,0.995696,0.995696,0.995696,0.995704,0.995704,0.995704,0.995696,0.995696,0.995704,0.995696,0.995704,0.995696,0.995696,0.995704,0.995696,0.995712
0.86,6,0.997624,0.997624,0.995254,-1.99098,3.96399,0,534,271,1,0.995488,0.995272,0.995256,0.995248,0.995272,0.995264,0.995256,0.995248,0.995264,0.995272,0.995248,0.995248,0.995256,0.995248,0.995248,0.995248,0.995248,0.995256,0.995248
